Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
8/7/2018,NARIÑO,PASTO (CT),Domingo,5:00:00,JAMONDINO,RURAL,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,52001000,1
8/7/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,19:00:00,CORREGIMIENTO LA GUAYACANA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
8/7/2018,NARIÑO,SAN ANDRES DE TUMACO,Domingo,19:00:00,CORREGIMIENTO LA GUAYACANA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,1
8/7/2018,NARIÑO,TÚQUERRES,Domingo,17:10:00,CGTO YASCUAL,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52838000,1
8/7/2018,QUINDÍO,ARMENIA (CT),Domingo,13:37:00,LA FLORIDA,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,62,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,63001000,1
8/7/2018,QUINDÍO,LA TEBAIDA,Domingo,21:45:00,VDA.LA POPA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,39,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,63401000,1
8/7/2018,RISARALDA,BALBOA,Domingo,9:06:00,VEREDA LA MANCHA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,52,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66075000,1
8/7/2018,RISARALDA,PEREIRA (CT),Domingo,4:00:00,EL DANUBIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66001000,1
8/7/2018,SANTANDER,RIONEGRO,Domingo,14:00:00,VRDA  CAIMAN,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,68615000,1
8/7/2018,SUCRE,SAN ONOFRE,Domingo,10:30:00,CGTO PALO ALTO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,70713000,1
8/7/2018,SUCRE,SINCELEJO (CT),Domingo,20:45:00,DIVINO  SALVADOR,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,68,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,70001000,1
8/7/2018,TOLIMA,PALOCABILDO,Domingo,1:50:00,VRDA. EL TRIUNFO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73520000,1
8/7/2018,VALLE,BUENAVENTURA,Domingo,5:40:00,6 DE ENERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76109000,1
8/7/2018,VALLE,CALI (CT),Domingo,5:30:00,MANZANARES E4,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,1
8/7/2018,VALLE,CALI (CT),Domingo,21:40:00,PETECUY II E6,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
8/7/2018,VALLE,CALI (CT),Domingo,0:05:00,MOJICA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,1
8/7/2018,VALLE,CALI (CT),Domingo,22:10:00,LOS CONQUISTADORES E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
8/7/2018,VALLE,CALI (CT),Domingo,9:15:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
8/7/2018,VALLE,CALI (CT),Domingo,6:10:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
8/7/2018,VALLE,CALI (CT),Domingo,1:44:00,LLERAS CAMARGO E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,62,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,1
8/7/2018,VALLE,JAMUNDÍ,Domingo,20:14:00,TERRANOVA E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76364000,1
8/7/2018,VALLE,OBANDO,Domingo,5:35:00,LOS ALMENDROS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76497000,1
8/7/2018,VALLE,TORO,Domingo,22:25:00,EL CHANCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76823000,1
8/7/2018,VALLE,TULUÁ,Domingo,20:00:00,Cgto San Rafael,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76834000,1
9/7/2018,ANTIOQUIA,CAUCASIA,Lunes,12:10:00,RIO VIEJO,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,1
9/7/2018,ANTIOQUIA,ITAGUI,Lunes,13:25:00,FATIMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5360000,1
9/7/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,1:00:00,LA AVANZADA C-1,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,1
9/7/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,16:23:00,LA HONDONADA C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,1
9/7/2018,ANTIOQUIA,MEDELLÍN (CT),Lunes,6:17:00,VDA. YOLOMBO S.C.,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,NO REPORTADO,5001000,1
9/7/2018,ANTIOQUIA,TURBO,Lunes,21:30:00,CGTO. CURRULAO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5837000,1
9/7/2018,ANTIOQUIA,ZARAGOZA,Lunes,7:59:00,EL SALTILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5895000,1
9/7/2018,CASANARE,SAN LUIS DE PALENQUE,Lunes,0:10:00,INSP.JAGUEYES,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,85325000,1
9/7/2018,CAUCA,CORINTO,Lunes,4:30:00,Vda Miraflores,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19212000,1
9/7/2018,CAUCA,CORINTO,Lunes,4:30:00,Vda Miraflores,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19212000,1
9/7/2018,CAUCA,CORINTO,Lunes,21:25:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,19212000,1
9/7/2018,CAUCA,POPAYÁN (CT),Lunes,1:10:00,BELLO HORIZONTE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,1
9/7/2018,CAUCA,PUERTO TEJADA,Lunes,22:47:00,ALTOS DE PARIS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19573000,1
9/7/2018,CAUCA,VILLA RICA,Lunes,5:00:00,SAN FERNANDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,19845000,1
9/7/2018,CHOCÓ,ACANDÍ,Lunes,21:15:00,CGTO. CAPURGANA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27006000,1
9/7/2018,CHOCÓ,BAHÍA SOLANO,Lunes,17:40:00,BARRIO NUEVO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27075000,1
9/7/2018,CÓRDOBA,MONTERÍA (CT),Lunes,10:35:00,VIA MONTERIA - GUATEQUE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,64,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,23001000,1
9/7/2018,CÓRDOBA,PLANETA RICA,Lunes,19:55:00,SAN JOSE,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23555000,1
9/7/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:00:00,GALÁN RURAL E-8,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,10,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,11001000,1
9/7/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,4:00:00,GALÁN RURAL E-8,URBANA,APARTAMENTO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,1
9/7/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:57:00,BOSQUES DE SAN JOSE E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
9/7/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,22:44:00,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,11001000,1
9/7/2018,CUNDINAMARCA,CABRERA,Lunes,7:00:00,VER. ALTO ARIARI,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,25120000,1
9/7/2018,CUNDINAMARCA,FUSAGASUGÁ,Lunes,1:00:00,LA VENTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,25290000,1
9/7/2018,GUAJIRA,FONSECA,Lunes,22:15:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44279000,1
9/7/2018,GUAJIRA,MAICAO,Lunes,16:10:00,SANTANDER,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,44430000,1
9/7/2018,HUILA,CAMPOALEGRE,Lunes,13:45:00,VEREDA VILLA HERMOSA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SEPARADO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,41132000,1
9/7/2018,HUILA,NEIVA (CT),Lunes,1:30:00,LOS CAMBULOS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,PRIMARIA,41001000,1
9/7/2018,META,VILLAVICENCIO (CT),Lunes,18:51:00,INDUSTRIAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,50001000,1
9/7/2018,NARIÑO,PASTO (CT),Lunes,0:20:00,VENECIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,52001000,1
9/7/2018,NARIÑO,ROBERTO PAYÁN,Lunes,22:30:00,PRIMAVERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52621000,1
9/7/2018,QUINDÍO,ARMENIA (CT),Lunes,10:40:00,CENTRO,URBANA,ALMACENES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63001000,1
9/7/2018,QUINDÍO,CALARCA,Lunes,8:30:00,VDA.QUEBRADA NEGRA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,63130000,1
9/7/2018,QUINDÍO,CIRCASIA,Lunes,14:30:00,URBANIZACION EL PORTAL,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,63190000,1
9/7/2018,VALLE,CALI (CT),Lunes,20:00:00,TERRON COLORADO E1,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,ANALFABETA,76001000,1
9/7/2018,VALLE,CALI (CT),Lunes,23:30:00,SAN CAYETANO E3,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
9/7/2018,VALLE,CALI (CT),Lunes,22:10:00,LEON XIII E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
9/7/2018,VALLE,CALI (CT),Lunes,22:10:00,LEON XIII E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,1
9/7/2018,VALLE,JAMUNDÍ,Lunes,2:50:00,LIBERTADORES E24,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,1
9/7/2018,VALLE,PALMIRA,Lunes,11:00:00,CORREGIMIENTO TIENDA NUEVA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76520000,1
10/7/2018,ANTIOQUIA,JARDÍN,Martes,18:25:00,LA SALADA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5364000,1
10/7/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,7:33:00,VDA. SAN JOSÉ DEL MANZANILLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,1
10/7/2018,ATLÁNTICO,SOLEDAD,Martes,0:10:00,EL HIPODROMO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,8758000,1
10/7/2018,CALDAS,MANIZALES (CT),Martes,8:30:00,BARRIO GALERIAS,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,17001000,1
10/7/2018,CÓRDOBA,PUERTO LIBERTADOR,Martes,20:00:00,CGTO SANTAFE DE LAS CLARAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23580000,1
10/7/2018,CÓRDOBA,SAN ANTERO,Martes,0:00:00,VILLA ROMA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23672000,1
10/7/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,22:30:00,LA CATEDRAL E-17,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,54,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
10/7/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:40:00,LLANO GRANDE E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,1
10/7/2018,GUAJIRA,MAICAO,Martes,0:55:00,TRAMO DE VIA CARRAIPIA - MAICAO,RURAL,TRAMO DE VIA,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,43,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,44430000,1
10/7/2018,HUILA,NEIVA (CT),Martes,14:00:00,ZONA INDUSTRIAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,41001000,1
10/7/2018,META,MAPIRIPÁN,Martes,0:03:00,VEREDA BETANIA,RURAL,ZONA SELVÁTICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,50325000,1
10/7/2018,NARIÑO,SAN ANDRES DE TUMACO,Martes,8:30:00,LA GALERIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,PENSIONADO,-,PRIMARIA,52835000,1
10/7/2018,QUINDÍO,ARMENIA (CT),Martes,11:40:00,PATIO BONITO BAJO Y PLANO,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,63,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63001000,1
10/7/2018,RISARALDA,DOSQUEBRADAS,Martes,16:35:00,VDA. FILO BONITO BAJO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,66170000,1
10/7/2018,RISARALDA,PEREIRA (CT),Martes,21:39:00,MALAGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SEPARADO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,66001000,1
10/7/2018,VALLE,CALI (CT),Martes,17:00:00,CGTO PICHINDE E19,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,52,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,1
10/7/2018,VALLE,CALI (CT),Martes,4:30:00,POTRERO GRANDE E21,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,1
10/7/2018,VALLE,CALI (CT),Martes,0:11:00,EL RODEO E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76001000,1
10/7/2018,VALLE,CALI (CT),Martes,0:11:00,LOS NARANJOS I E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76001000,1
10/7/2018,VALLE,RESTREPO,Martes,9:20:00,VDA. CALIMITA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,80,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,76606000,1
10/7/2018,VALLE,SEVILLA,Martes,21:40:00,VDA EL CRUCERO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,SECUNDARIA,76736000,1
11/7/2018,ANTIOQUIA,BURITICÁ,Miércoles,11:00:00,EL NARANJO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,66,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,5113000,1
11/7/2018,ANTIOQUIA,CAUCASIA,Miércoles,22:50:00,LA COLOMBIANITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5154000,1
11/7/2018,ANTIOQUIA,MUTATÁ,Miércoles,9:58:00,CGTO. PAVARANDO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5480000,1
11/7/2018,ANTIOQUIA,TURBO,Miércoles,20:15:00,CGTO. CURRULAO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,1
11/7/2018,ANTIOQUIA,TURBO,Miércoles,16:40:00,CGTO. CURRULAO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5837000,1
11/7/2018,ANTIOQUIA,VALDIVIA,Miércoles,12:40:00,NEVADO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5854000,1
11/7/2018,ANTIOQUIA,VEGACHÍ,Miércoles,23:15:00,MONACO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5858000,1
11/7/2018,ARAUCA,ARAUQUITA,Miércoles,19:30:00,VEREDA PUERTO JORDAN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81065000,1
11/7/2018,CALDAS,AGUADAS,Miércoles,7:00:00,VDA LA ARENOSA,RURAL,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,17013000,1
11/7/2018,CALDAS,MANIZALES (CT),Miércoles,21:35:00,CONJUNTO HABITACIONAL SAN SEBASTIAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADA,SECUNDARIA,17001000,1
11/7/2018,CASANARE,VILLANUEVA,Miércoles,11:50:00,COLMENA,URBANA,PISCINA,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,85440000,1
